txn_id,timestamp,src_account,dst_account,amount,txn_type,device_id,ip_id
txn_a58a71df4a,2026-07-26T21:02:54.266526,customer_2147dd4663,merchant_70024b75b1,459.06,payment,dev_b7114df98b,ip_29b9279055
txn_0a83067789,2026-07-15T10:58:07.666918,customer_231bde4c56,merchant_130fb529b0,235.94,payment,dev_3b40b8e1b5,ip_8c24689583
txn_6fc390b6da,2026-06-05T01:20:49.058545,customer_89a41b0819,merchant_a017e64d2a,243.17,payment,dev_cecf007d21,ip_020263cdb2
txn_d6025362de,2026-05-12T14:34:06.938990,customer_480146a6f2,merchant_6fe3b8ece0,53.26,payment,dev_9a02897604,ip_b219c2b3be
txn_be07a8dc30,2026-07-02T03:48:33.129688,customer_dea465ca35,merchant_36ad430747,887.9,payment,dev_4fd8a50c57,ip_7d1a24604d
txn_c973bff178,2026-06-07T09:40:20.462617,customer_989c9dc6a1,merchant_c99cc59367,42.96,payment,dev_b3c81586fe,ip_1b1655fd35
txn_c185d54be3,2026-07-29T21:33:59.562016,customer_60747cb7f7,merchant_92090efafb,911.45,payment,dev_baf28d480b,ip_221568aaee
txn_860698d17c,2026-07-01T19:13:41.234580,customer_f62bcb6fd0,merchant_dc1cb3d01e,289.4,payment,dev_e17c075959,ip_0b7da3a0c2
txn_36aa8942e6,2026-05-26T11:00:09.058698,customer_d90e806eb1,merchant_00fd76334c,357.07,payment,dev_87ffa24281,ip_323dac52fb
txn_e1da9c2160,2026-06-04T18:49:20.289197,customer_251ef50ec6,merchant_ad6a3a9688,99.88,payment,dev_28ebf710c7,ip_f5c686b257
txn_9ed6ca4070,2026-06-09T05:36:03.917275,customer_e26c50c41d,merchant_97e1afd66b,641.79,payment,dev_88cd5d3598,ip_f28bf6637e
txn_72f0eacc24,2026-05-12T16:23:03.993560,merchant_674c4e12b7,customer_40cb632156,214.51,refund,dev_2f798f8dae,ip_bc6bc3a24c
txn_c493b2c8e0,2026-07-05T19:35:23.221146,customer_8bebb735d8,merchant_fa5c68ff7d,2139.72,payment,dev_d51deeef02,ip_e2a72875d5
txn_1bff73155b,2026-05-13T02:43:42.319808,merchant_da61796d7e,customer_23deb7db1c,419.79,refund,dev_913942a091,ip_9a5b1cf182
txn_7f5cc8cd1f,2026-07-27T05:56:24.784861,customer_d293f2b777,merchant_96f34eb045,119.06,payment,dev_7801ef3017,ip_c63864b92d
txn_616120a672,2026-06-04T01:25:29.830048,customer_cb870caa9b,merchant_46a7ea709a,376.69,payment,dev_c36bff213e,ip_320485a457
txn_fc080e523c,2026-05-12T03:54:51.509221,customer_3e88144f47,merchant_a69e8fd7e9,474.63,payment,dev_efed97e463,ip_0950da660f
txn_2da9f8bf10,2026-07-08T16:06:48.722780,customer_5c633db94a,merchant_4549c55dd6,108.69,payment,dev_79a6def033,ip_80e5581b49
txn_5d9cede8a4,2026-06-18T14:22:11.848249,customer_2487b57045,merchant_d5657a2d60,290.67,payment,dev_102830ec91,ip_ccfe33abf5
txn_2c9f69b63f,2026-06-13T00:41:16.458601,merchant_2d679bbfd5,customer_3a7dd55691,1420.4,chargeback,dev_496214fd7a,ip_d52798293a
txn_e1078dc2f7,2026-06-15T21:28:43.125836,customer_e849d44c07,merchant_8e4800dcc5,80.97,payment,dev_6fd7328831,ip_eaa74471e9
txn_9c1fd56148,2026-07-16T16:27:36.992097,customer_8bdccfa1b3,merchant_7ac9a53649,339.28,payment,dev_b40bb04682,ip_f03175eea6
txn_7911bed3ef,2026-05-17T06:05:33.083663,customer_5c633db94a,merchant_44aa0a23fb,733.75,payment,dev_79a6def033,ip_80e5581b49
txn_68bd50cc9b,2026-07-13T07:40:50.721886,customer_97ec77bf63,merchant_44aa0a23fb,2058.45,payment,dev_c7771e2f9c,ip_6ec6769c05
txn_05f7064ef8,2026-05-25T21:19:18.891464,customer_12af2d0d26,merchant_65fe126f1b,250.23,payment,dev_2a4732197e,ip_1221435a9e
txn_b16031ff33,2026-06-08T09:06:17.128081,customer_5b454c435f,merchant_4611d8f2d0,300.53,payment,dev_3739827b05,ip_1a003bc438
txn_1c4c500f7e,2026-06-29T03:04:45.286807,customer_3d3164a95f,merchant_9b2b10caf5,437.07,payment,dev_54bc76b6bf,ip_fce4d2b6d4
txn_3d42b2f3c7,2026-06-30T22:01:14.388142,customer_47ddec1ffc,merchant_18bc893c05,257.89,payment,dev_c4196882b9,ip_584df43c54
txn_272039f815,2026-07-27T06:10:28.524427,customer_aecb663ba7,merchant_a059273475,1480.56,payment,dev_da13cc11e8,ip_7a918d8955
txn_a00cd25c47,2026-07-13T21:41:56.752268,customer_2e51108d1e,merchant_825cfe6844,1563.78,payment,dev_b42351e6c9,ip_91c095ee82
txn_21d56a8f5e,2026-07-14T14:27:19.002511,customer_b313585faa,merchant_6c4b8b2a4d,96.79,payment,dev_458d071629,ip_fdaa6e4df4
txn_b2c9802544,2026-06-16T04:00:16.581439,customer_e9755c1246,merchant_e19a9bd091,310.86,payment,dev_0c52c7c46b,ip_892e60e1de
txn_3ed844e330,2026-07-14T01:35:56.218744,customer_5933f790eb,merchant_085eeeabcf,516.49,payment,dev_9f018ad342,ip_51d2c2cca7
txn_050df4e2fb,2026-06-05T01:51:21.622656,customer_1aa67a7b54,merchant_1af139e9c1,2587.89,payment,dev_7569c64fb9,ip_01d29f6a85
txn_b2fcab1f76,2026-05-27T20:34:34.806164,customer_56ba6d2c94,merchant_8f3f1c4368,59.23,payment,dev_bb0d2ebc6a,ip_9d9601dc25
txn_888af72c55,2026-06-22T20:19:54.323539,customer_bccc200452,merchant_65fe126f1b,584.98,payment,dev_0007759b77,ip_2a8e161153
txn_ef7bf411c1,2026-06-10T03:28:52.624894,merchant_e64cc4f8b8,customer_3c71a165a1,582.53,refund,dev_0660f386b9,ip_e9c550a6d0
txn_82fdc638cd,2026-06-15T14:24:08.831206,customer_9b497e53ce,merchant_4a18655636,250.26,payment,dev_742cec12ec,ip_6f1edf11a6
txn_37c29bb083,2026-06-10T12:32:54.257715,customer_422f2fe01c,merchant_f5c0d145dc,802.67,payment,dev_540f6c4337,ip_35c8619c80
txn_76e018cab4,2026-06-07T01:47:09.517412,customer_1d70711a17,merchant_0ebe510c31,186.43,payment,dev_e6adeb06ab,ip_2dbb79206b
txn_1741464c58,2026-05-28T02:23:36.948523,customer_213c0215b6,merchant_39f6e2ce8d,323.18,payment,dev_2007565541,ip_a90323cfc8
txn_004ab3c7d1,2026-05-14T18:43:50.011996,customer_bffe2e9924,merchant_8cd12b85a9,120.62,payment,dev_c16ae53b18,ip_1c4bf2f0e2
txn_ef95009efe,2026-06-12T17:47:41.804246,customer_4df4533672,merchant_dbacc94f60,251.78,payment,dev_3aae68af41,ip_8c71532232
txn_68abd32bfc,2026-07-13T14:27:56.336999,customer_9e9ff36d8c,merchant_98d00f3657,414.01,payment,dev_43661e250c,ip_53abf90f6b
txn_cb3bbb941e,2026-05-10T13:52:29.696851,customer_e7c481281f,merchant_a964a1c8cd,417.7,payment,dev_fd2b0e26e2,ip_4282e529c4
txn_7db8d60a98,2026-06-29T09:32:01.096829,customer_c64b841488,merchant_a964a1c8cd,166.63,payment,dev_95a7a39f96,ip_b49f520897
txn_c2be25aba3,2026-06-03T15:51:31.401698,customer_4f248e71c6,merchant_3081d0601b,325.71,payment,dev_5b0b1599c6,ip_e6e7e6f51d
txn_647967273d,2026-05-28T16:21:53.951635,customer_9e2efb91f6,merchant_d3557f6285,590.22,payment,dev_48a15142dd,ip_bee6c94e4f
txn_38dc818e2b,2026-06-23T00:14:40.236340,customer_ff66d14e5c,merchant_3935cf2849,200.7,payment,dev_1208a97496,ip_874e4962a8
txn_ca7a25447b,2026-06-09T04:20:37.873093,customer_e69762e7a6,merchant_326b748c2c,65.21,payment,dev_8a1044d62d,ip_4645383d1a
txn_b47b8a2a3d,2026-06-13T05:29:25.889801,customer_2665508465,merchant_fd0b0def45,823.42,payment,dev_bc51b97817,ip_a583d69f0d
txn_d6f2ccaf7a,2026-07-03T05:21:35.359597,customer_bda65e2410,merchant_dd802c1478,205.39,payment,dev_cdcdf55c8f,ip_455650d0ec
txn_74993a806f,2026-05-17T06:44:35.043431,customer_19e8088fd2,merchant_70b969f66f,101.94,payment,dev_6a125d6a5b,ip_99003902b0
txn_889d7b7e82,2026-06-05T16:45:26.524118,customer_ac5ad76fac,merchant_90d153ad41,111.17,payment,dev_a30ace94ec,ip_2012c4d843
txn_5f7c57fd4f,2026-07-22T10:05:29.815668,customer_20cacd7613,merchant_a7425df85c,123.39,payment,dev_45021ce350,ip_ecb7f68256
txn_a1372a7c49,2026-06-27T21:03:49.750327,merchant_6fe3b8ece0,customer_fd433ee9a0,307.07,refund,dev_0be4664de4,ip_33d44289ff
txn_9276dd6072,2026-06-26T23:55:04.544094,customer_85f7ba21c0,merchant_948b0b1dbf,125.61,payment,dev_4c0b98eab2,ip_938f736438
txn_a3875d6431,2026-05-19T02:12:49.952820,customer_639b4f1235,merchant_1249c41b72,889.45,payment,dev_2bca34e7ad,ip_4de174e3a8
txn_8a99ddbb43,2026-06-15T18:05:53.982704,customer_b5a1a72d47,merchant_65fe126f1b,164.94,payment,dev_8b3d317559,ip_8180cbf04c
txn_d000b5d6cf,2026-05-26T15:38:05.764457,customer_2ca3fcb155,merchant_a15b08c175,410.79,payment,dev_25ec7f230b,ip_1964097cc4
txn_21bc0ebb7c,2026-06-06T01:19:55.040266,customer_25d032bef9,merchant_653750f370,150.07,payment,dev_8ca3f49eca,ip_294a569353
txn_42cd3f4ecd,2026-06-09T21:46:21.325039,customer_4ce6f82a85,merchant_326b748c2c,1199.23,payment,dev_bc82494ad5,ip_74d5f48141
txn_521dff5a04,2026-05-19T04:45:00.956309,customer_456f8d4ffc,merchant_65fe126f1b,1451.96,payment,dev_a5941194cf,ip_892e60e1de
txn_f3bc8ede42,2026-05-18T09:43:11.375143,customer_16e2cddf8d,merchant_a8be8633e4,109.36,payment,dev_600a288db7,ip_cf94663bcc
txn_63e5a65a2c,2026-07-24T11:38:06.418244,customer_96bc0be84d,merchant_2e2fc54fde,91.55,payment,dev_74b91c4d2a,ip_7b1da0683f
txn_1fadacdce5,2026-07-19T19:58:57.580783,customer_ecfe0abadf,merchant_53f3cdb874,2960.11,payment,dev_3676cfcb80,ip_f7e9f7b559
txn_9093cfc352,2026-07-18T23:18:48.384370,customer_7a96dea954,merchant_e68bc39cad,1955.37,payment,dev_a7fb418925,ip_9e4b870062
txn_5e35fb3a9f,2026-06-21T13:30:04.489371,customer_c6ca9ffbdc,merchant_7cabe468f0,250.42,payment,dev_1432a71497,ip_c54f27a17c
txn_f5f6e62868,2026-05-04T20:30:57.325018,customer_d13627a9b5,merchant_0a762f7362,1266.01,payment,dev_28ebf710c7,ip_468a2614c9
txn_349948553d,2026-07-22T10:19:26.870460,customer_da8f9d7ea2,merchant_653750f370,50.51,payment,dev_51fc306b3e,ip_9b3e622173
txn_d517d396fa,2026-06-25T16:29:21.447687,customer_bda1a2413e,merchant_4e0650c0b8,329.35,payment,dev_93813b81ff,ip_1b3ebca87d
txn_fa471ce88c,2026-07-24T13:43:45.855756,customer_74e21da5a8,merchant_7bb834ab16,233.46,payment,dev_d3adea440f,ip_4b83e2dac5
txn_fff5e622ec,2026-07-27T23:14:25.163811,customer_b3b0fea959,merchant_9090dca139,109.98,payment,dev_34f905302b,ip_e932f68e22
txn_3099d0fff0,2026-05-26T03:17:27.181733,customer_a8429b10f7,merchant_93fafadd92,412.63,payment,dev_e2d79234d3,ip_f1228b1484
txn_c034328a74,2026-07-29T04:10:33.007001,customer_b843c15fcd,merchant_233e42589d,373.0,payment,dev_79b75fdbb8,ip_193abdb18b
txn_74ef4b98ac,2026-05-17T17:51:12.691122,customer_30c413d6dd,merchant_75d99a584c,684.05,payment,dev_b3509ffb34,ip_cb04a3f913
txn_c4dc528032,2026-06-12T14:32:20.989347,customer_cb18e00913,merchant_d9c4864a8f,310.37,payment,dev_e260b9dfd0,ip_752ffc9df8
txn_a650785725,2026-07-21T16:03:16.932819,customer_37aaef867b,merchant_5163f8e6ad,262.26,payment,dev_92b4aa4774,ip_03b2798b5a
txn_cd0e918ae1,2026-06-23T11:59:20.578266,merchant_15ae473de1,merchant_8e826ae497,16305.86,refund,dev_fd60637291,ip_d1175e2656
txn_4b348c9bb7,2026-07-26T21:46:16.084464,customer_67775cdf40,merchant_9a53a2c3fe,244.46,payment,dev_bb0d2ebc6a,ip_a272a63015
txn_7e2cca6ea0,2026-05-12T22:31:32.046553,customer_cfcd6d3bc4,merchant_6d405a5a50,913.75,payment,dev_46e66fef45,ip_aeca64cdcb
txn_93839cc8c5,2026-06-04T03:43:46.875819,customer_e1de36821b,merchant_dd802c1478,185.85,payment,dev_3d34fdefe3,ip_823c6d27e6
txn_c3d5b042f8,2026-06-01T15:14:56.751380,customer_eeef4287b2,merchant_f6d31ca4b4,301.64,payment,dev_0a90258cf1,ip_d5a66cb22e
txn_46cd911e43,2026-06-01T05:11:32.445549,customer_37bf88ac9d,merchant_af2db5ab35,269.02,payment,dev_dc78cd1bd7,ip_f11eebf94f
txn_0fb64f58e6,2026-07-16T11:49:59.224074,customer_2a64293b08,merchant_961e20cd9a,434.72,payment,dev_d28e2d1617,ip_fc927c15f9
txn_a98ed92ee1,2026-05-26T10:43:11.842969,customer_1b5c18c00e,merchant_08959685a4,409.36,payment,dev_9eee9f02a6,ip_cc35c64227
txn_f03811f7e6,2026-06-25T19:27:02.519625,customer_7e73700f12,merchant_cf735984ea,31.73,payment,dev_5c37a7df09,ip_dbbb4b0b82
txn_f9abc9da01,2026-05-13T18:25:15.052097,customer_9e307f673f,merchant_7e25000d93,376.36,payment,dev_5a817fdf46,ip_fa08564da7
txn_7f880c88a3,2026-06-12T17:41:07.264274,customer_643fab230b,merchant_b0f8780950,6402.53,payment,dev_682185802f,ip_d3d6f6d3fa
txn_e6cf04d7ec,2026-07-27T17:45:06.973988,customer_d90e806eb1,merchant_ecb93f6a38,109.02,payment,dev_87ffa24281,ip_323dac52fb
txn_abb05b32dd,2026-06-07T06:04:06.379346,customer_55ee3e38af,merchant_3414cbb68d,419.87,payment,dev_a14f7cf5bf,ip_4a32040a0e
txn_18073e037a,2026-06-18T10:20:12.813273,customer_c4d3836aaa,merchant_95171884ea,155.56,payment,dev_d6be9d5c3d,ip_5874f7219c
txn_a78bfbe068,2026-05-01T18:44:32.043139,customer_8e1087bda3,merchant_ec180336c2,412.28,payment,dev_2e5a0c3938,ip_4886854151
txn_0b7479f062,2026-06-30T20:33:41.021845,customer_870d2e70c0,merchant_596b316821,940.12,payment,dev_c9a1d33fef,ip_8bcf680dfd
txn_56a4d7a3e9,2026-05-16T03:02:37.577737,customer_97ecabe2d9,merchant_bf5c758d58,1004.7,payment,dev_ce80b1361f,ip_9980ec37a1
txn_4a89e29a77,2026-06-16T14:05:05.208943,customer_8f4215d1c1,merchant_5b7ffb544e,111.79,payment,dev_aef89528e4,ip_4f9b04304b
txn_8402054614,2026-07-11T23:12:21.503270,customer_7633f53146,merchant_e64cc4f8b8,1485.1,payment,dev_785f0a15a0,ip_0f095a3069
txn_1dbea8fc50,2026-05-16T15:52:49.481288,merchant_5dd87d617f,customer_f13ea1bfaa,2911.8,chargeback,dev_eca56f9b34,ip_4f91057e02
txn_c79d3b42f6,2026-05-03T14:46:24.547389,merchant_445750134b,merchant_86271d0765,364.71,payment,dev_e07192db2c,ip_a80be673e5
txn_4853c5d0ca,2026-05-04T10:29:52.480435,customer_a330d96907,merchant_8963084329,628.2,payment,dev_21eb8de82e,ip_5f2484967c
txn_de894fb04f,2026-06-30T00:52:38.329425,customer_8747b6c70e,merchant_dd802c1478,5375.49,payment,dev_2007565541,ip_18ae69f536
txn_4ca71a6876,2026-07-07T06:09:40.453475,merchant_c3eb5a9e52,customer_7700917b7a,270.05,refund,dev_e5b832d7ea,ip_3ac3420a36
txn_5ff6df7b6e,2026-05-12T04:21:26.088821,customer_62493108fd,merchant_a9ebcdda9c,249.39,payment,dev_6119fb6e03,ip_76dbeb9f98
txn_6851b7d699,2026-07-06T17:28:20.108666,customer_26b54dc2f3,merchant_a15b08c175,1133.4,payment,dev_0837167e61,ip_047267e034
txn_6165f70abf,2026-07-02T07:01:13.139420,customer_ddf03031ae,merchant_71a60710c1,217.82,payment,dev_75719ff09d,ip_87bc9d28de
txn_c591eb1697,2026-06-02T11:08:48.167126,merchant_159dc5a298,customer_6f57d534c5,187.33,refund,dev_08e159ee3c,ip_b236ec312f
txn_2fde3a083e,2026-05-26T14:24:27.138452,customer_c7516e1807,merchant_a7e7eac6eb,836.62,payment,dev_560da2f624,ip_cb6c253b81
txn_5be73adf78,2026-07-28T14:53:41.962643,customer_584fac93af,merchant_4cd3c53301,163.23,payment,dev_330cb24068,ip_df74a6c08e
txn_a46053b852,2026-07-19T21:44:28.001685,customer_a0a0161244,merchant_e64cc4f8b8,40.0,payment,dev_cb35b17f1d,ip_84be90d275
txn_d6501e6c15,2026-07-15T07:53:29.490579,customer_4996ffa967,merchant_cbc243abfa,476.53,payment,dev_b85af4629c,ip_02d3b688d7
txn_6c81c65d38,2026-07-08T14:10:00.355723,customer_94ec23e7c3,merchant_a87e3a7751,487.41,payment,dev_d387703b0f,ip_b332fee9bf
txn_75907eabfc,2026-06-16T00:48:54.658879,customer_65d0250226,merchant_2d679bbfd5,389.83,payment,dev_6a8362326e,ip_00ef21cff8
txn_34c97e3f93,2026-05-23T00:41:09.114003,customer_c955ae4b66,merchant_45f39ee0b6,1472.28,payment,dev_29b9d27f38,ip_7c8b9cd5a1
txn_d4e89c58cf,2026-07-28T12:52:11.169298,customer_ec4b6907d5,merchant_dd802c1478,412.98,payment,dev_cabd53f7a9,ip_0465b242ed
txn_97b767bb73,2026-06-01T00:07:34.965563,customer_9a0e201fd2,merchant_3414cbb68d,99.72,payment,dev_b4ae2f4a9e,ip_440fd04846
txn_17ab6e3867,2026-07-12T01:28:50.360949,customer_2f219f9ee2,merchant_dc1cb3d01e,272.59,payment,dev_ce80b1361f,ip_8d97aacb28
txn_b622126393,2026-07-28T17:24:22.877486,merchant_bb232677d2,customer_75da8520c5,201.31,refund,dev_3aba77ecae,ip_c54a2fab9c
txn_92db00a7d6,2026-05-12T11:48:33.015888,customer_b3e36eab05,merchant_70b969f66f,407.55,payment,dev_591bc9afa4,ip_99b1449c44
txn_c1c29f9c6e,2026-05-23T16:10:11.887771,customer_9c3c9b2ac1,merchant_9bc2c3e8c9,478.07,payment,dev_efec5ecdd1,ip_f5d99f5b42
txn_a1003db459,2026-05-28T18:49:21.120282,customer_128b4054f8,merchant_e43f150919,555.7,payment,dev_2bca34e7ad,ip_0c8fc67a29
txn_19a706da7f,2026-06-18T08:50:00.168015,customer_74f3db30cf,merchant_75d99a584c,632.29,payment,dev_12c35a9e58,ip_0197947327
txn_dc771d5859,2026-05-10T10:23:26.929046,customer_6af5aaabb9,merchant_0e81dbbc09,853.92,payment,dev_247c8cb262,ip_6d5b68e5db
txn_f2b8303e16,2026-05-05T20:06:56.436355,customer_13afdad56e,merchant_95171884ea,89.25,payment,dev_9f587ef45d,ip_4de174e3a8
txn_0d5cb217d0,2026-07-17T18:27:27.011754,merchant_4a18655636,customer_3fe200105d,1928.98,refund,dev_98480e5a7e,ip_3be271a900
txn_57fbdba7df,2026-06-30T12:24:53.151560,customer_af96adfdc3,merchant_c0ab1feb2b,496.47,payment,dev_d7433c3fd5,ip_5bce2a28c1
txn_23b9aec47c,2026-07-20T03:41:01.905075,customer_5969271b35,merchant_825cfe6844,1027.13,payment,dev_d767988cea,ip_6a2a321ec1
txn_7469241225,2026-07-17T08:56:19.278269,customer_2ccb7a1c39,merchant_8982918b47,294.22,payment,dev_ccaf78eab6,ip_0225a4aefe
txn_7968ebb695,2026-06-03T03:35:21.586704,customer_4e0cb18da9,merchant_95171884ea,197.29,payment,dev_bb8d1ab0e0,ip_9a5b1cf182
txn_d6a113a37f,2026-07-21T05:09:25.238367,customer_bd46d60278,merchant_5b7ffb544e,3549.94,payment,dev_b4a15cf38e,ip_2fe3e7813a
txn_edf4263cd5,2026-06-24T23:57:13.943034,customer_38c65865a8,merchant_92090efafb,304.96,payment,dev_bb8d1ab0e0,ip_66c9a1f30b
txn_7958cd37bd,2026-06-23T07:22:11.942378,customer_b68f4510b4,merchant_b7acf4b341,162.7,payment,dev_c228cc1473,ip_29bee25c76
txn_a620c1ac45,2026-05-11T08:26:35.449875,customer_2f1597f125,merchant_c74b9c85a2,373.95,payment,dev_e381d351df,ip_083d97ffba
txn_3ab24f3649,2026-05-10T21:52:44.535895,customer_eddf0a29f6,merchant_f349e4f993,226.48,payment,dev_73b038458b,ip_320caef0c4
txn_2e6be499ac,2026-07-04T21:10:47.603198,customer_c69f7f320c,merchant_a56ba92ef6,506.84,payment,dev_20744904b9,ip_191b32b3f1
txn_775d080364,2026-06-03T20:18:22.478951,customer_80fb05d62f,merchant_dd802c1478,201.19,payment,dev_cc26df777c,ip_cbb02848b4
txn_826368fa6a,2026-07-28T18:00:19.152332,customer_584623db2f,merchant_0c43dd37c3,102.96,payment,dev_16a9aedc2c,ip_23f5e9d65a
txn_0e672cf8fb,2026-05-05T10:53:11.487358,customer_6e9e137da4,merchant_fde59f6f0b,565.24,payment,dev_fd54af7318,ip_a6064ffdaa
txn_de23fbc8d9,2026-05-02T03:28:34.196775,customer_59d1d7d12a,merchant_613479b99a,364.76,payment,dev_54a3f83429,ip_7d1a24604d
txn_73e563c367,2026-07-01T22:00:17.855012,merchant_fa2279e3e4,merchant_d47e3f537b,217.88,payment,dev_fad649f872,ip_6009de9b1d
txn_85cc408b50,2026-06-26T04:35:00.688721,customer_13cc2b52bc,merchant_4945d02da9,28.28,payment,dev_3c156f58ef,ip_25aaeca1f2
txn_2fe153ddec,2026-06-27T15:22:12.801289,customer_4593bf4368,merchant_1c42a43c0d,196.41,payment,dev_8cd799084e,ip_c01ca93f77
txn_be730a6889,2026-06-25T02:54:08.752798,customer_08242d3f59,merchant_c686f37645,82.85,payment,dev_aae3089997,ip_32095eb57d
txn_f25ae33387,2026-07-17T11:03:33.463134,customer_4e881660c0,merchant_dd662a6635,280.27,payment,dev_8c5c330180,ip_67e10cff8e
txn_462997fe9d,2026-07-01T07:45:08.940440,customer_2a64293b08,merchant_b535dfde0a,1315.85,payment,dev_d28e2d1617,ip_fc927c15f9
txn_b671f197a9,2026-06-21T20:54:47.979167,customer_787908abeb,merchant_4611d8f2d0,863.98,payment,dev_367130b7b1,ip_19e1433f2d
txn_ce27cea588,2026-05-20T20:01:26.575147,customer_613d10db09,merchant_d80c8181b9,77.77,payment,dev_b1c16dd32f,ip_ea3c54bcfe
txn_1a1ca8253e,2026-05-30T01:05:03.392991,customer_633a512438,merchant_d069eacd3b,325.66,payment,dev_e958c90656,ip_2ad587f295
txn_67ef18e049,2026-06-18T20:01:34.533689,customer_a757935cae,merchant_1249c41b72,683.23,payment,dev_fcd470a2c9,ip_977880487f
txn_f9987c22f7,2026-06-16T11:42:35.475398,customer_df11f04b4a,merchant_6c113cc61a,423.22,payment,dev_070729d5f2,ip_06923b8623
txn_aa388fbd20,2026-05-28T21:48:32.310891,customer_687aebad87,merchant_dffdf6e144,809.73,payment,dev_3676cfcb80,ip_33f6c67643
txn_69a7091e1a,2026-06-19T03:21:31.306518,customer_cba2e36101,merchant_a16583e5a0,1772.79,payment,dev_21df70c117,ip_71c82e3cdb
txn_7a9ed81be6,2026-05-09T08:10:43.339561,customer_8337dd1be4,merchant_0a762f7362,1274.03,payment,dev_dc78cd1bd7,ip_2e11f76b66
txn_0abf57a8fd,2026-07-04T21:22:23.382343,customer_a3cb8fc1f2,merchant_9f01f931bf,1133.04,payment,dev_a283863f91,ip_6e4db8ce17
txn_852bd40841,2026-05-24T22:30:28.008647,customer_07a8a5a3de,merchant_954382a1dd,844.74,payment,dev_d387703b0f,ip_0a394ba7bb
txn_9cc7f1d529,2026-06-15T05:27:23.337151,customer_fadfa87a23,merchant_6c113cc61a,593.29,payment,dev_221e890864,ip_982d9826c1
txn_4bd4ee7691,2026-07-15T00:14:41.889248,customer_0b81b0ca3a,merchant_001ccccddc,367.91,payment,dev_2b2a2caaee,ip_042f48d21d
txn_4ebef2c31b,2026-06-17T21:26:46.996209,merchant_31bc96a9ba,customer_ee614305bd,968.8,refund,dev_8655758787,ip_1bf9531a23
txn_fd90c51d15,2026-05-22T14:05:48.132965,customer_3731378988,merchant_95788c5b32,558.24,payment,dev_8ea98a9a55,ip_0856882d9b
txn_b4a927d644,2026-07-05T00:37:58.986902,customer_6542b63658,merchant_dad0870158,316.99,payment,dev_09cb7c676a,ip_c96472f752
txn_33ee2d8ed8,2026-06-05T22:37:15.554830,customer_8a6cca85f5,merchant_dffdf6e144,219.16,payment,dev_250d0f1fd7,ip_fef745b7b0
txn_3b22b60e64,2026-06-13T01:27:36.515755,customer_44fa11aedc,merchant_6d405a5a50,655.62,payment,dev_c8096bc9f0,ip_ac9ec28664
txn_17d640e9c8,2026-07-16T20:39:03.709715,merchant_674c4e12b7,customer_f9a7176b4e,238.42,refund,dev_3b5abb8a60,ip_6da2955423
txn_6f618eca56,2026-05-20T02:10:04.426480,customer_1426b88f20,merchant_f2b01c2999,1869.53,payment,dev_e260b9dfd0,ip_4b0d287838
txn_c463931f0d,2026-05-20T04:24:07.043588,customer_9d92a61004,merchant_0a762f7362,130.5,payment,dev_119fe19b92,ip_b5fee42fd5
txn_613f89a08d,2026-06-18T16:26:05.808782,customer_5e21ee5e32,merchant_f2b01c2999,460.01,payment,dev_76289c0aae,ip_db91d5266a
txn_3d868a621a,2026-06-10T23:35:43.424062,customer_9447eb3e67,merchant_dad0870158,387.38,payment,dev_abb008a0e5,ip_37f745f735
txn_8a61ff297a,2026-07-05T19:51:59.138670,merchant_2ac4244fdc,customer_7dc7c372c3,291.57,refund,dev_1a215e033d,ip_5fa5a4c3ff
txn_48faf16db1,2026-07-19T05:09:45.155348,customer_480146a6f2,merchant_65944ab77d,276.35,payment,dev_4fd6b26b2b,ip_b219c2b3be
txn_44c866e5e6,2026-07-01T05:34:06.002735,customer_5ee0ba2b53,merchant_ddf75b173b,192.02,payment,dev_77509da832,ip_280626eb63
txn_3d7b970d15,2026-05-27T03:04:16.524916,customer_0267f623de,merchant_da61796d7e,911.64,payment,dev_aae3089997,ip_bc22ee8132
txn_c2084bdf48,2026-05-20T12:02:23.545377,customer_d24bfa592f,merchant_b0f8780950,463.53,payment,dev_80d22e85f4,ip_3be271a900
txn_14f34032de,2026-07-15T03:39:35.038893,customer_1bd8344641,merchant_f8af74c9c9,202.11,payment,dev_17d4c693ba,ip_f802827511
txn_6383417fbf,2026-05-07T17:48:39.985622,customer_68407eb58e,merchant_3008ffbd64,280.79,payment,dev_c5e7a8d193,ip_b9c8e3add8
txn_ed49bed2cc,2026-06-02T19:49:02.690247,customer_dda47f79f8,merchant_4738afed23,3812.2,payment,dev_71a44b27ea,ip_5bac0b16f1
txn_e63d7eabfe,2026-06-20T09:12:35.218686,customer_d174c5564f,merchant_e68bc39cad,88.49,payment,dev_ca5d751d3f,ip_d799d902bb
txn_63bdef882e,2026-05-18T21:07:14.287947,customer_1c391d25bf,merchant_c0856aca7e,118.05,payment,dev_32bddad5eb,ip_efeb514196
txn_bddb6254f2,2026-06-04T17:16:45.983795,customer_be8dba5d07,merchant_3c41338e06,110.71,payment,dev_d10ab9fb92,ip_078ea3c8de
txn_25f7b4054d,2026-06-29T14:38:19.405711,customer_19e8ff3044,merchant_05332d1fcf,193.1,payment,dev_ae3ce532e5,ip_047267e034
txn_1686d3bf8e,2026-06-23T21:31:00.939885,customer_62da226696,merchant_a69e8fd7e9,766.28,payment,dev_9e88e37f55,ip_23956bfac4
